Subject.No.,Version,order,image,Surface,Planar.Straight,Spherical.Straight,Size,pointDistance (radians),pointDistance (degrees),Line.Length,Pull,rotation (degrees),Response,rt
45,45,19,Plane_0_0_(Neg)4_.jpg,plane,line,arc,2,0.349065556,20,0.637759742,0,0,1,1.766245842
45,45,20,Plane_3_1_1_.jpg,plane,line,arc,4,0.470542517,26.96,1.871806327,0,0,1,4.21638298
45,45,21,Plane_3_3_(Neg)3_.jpg,plane,line,arc,4,0.855032498,48.99,3.252653523,0,0,1,2.334511042
45,45,22,Sphere_0_3_.jpg,sphere,line,geo,2,0.855032498,48.99,1.710016006,0,0,0,7.635046959
45,45,23,Plane_1_1_.jpg,plane,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,1.702123165
45,45,24,Sphere_1_3_4_.jpg,sphere,line,arc,2.5198421,0.855032498,48.99,1.968230959,0,0,1,3.05171895
45,45,25,gPlane_2_5_(Neg)4_.jpg,plane,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.493278124,28.26277849,1,1.33571291
45,45,26,Sphere_3_6_(Neg)3_.jpg,sphere,line,arc,4,2.094393333,120,7.967341441,0,0,0,8.432369947
45,45,27,gSphere_1_5_(Neg)2_.jpg,sphere,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.245008896,14.03798753,1,8.018859863
45,45,28,Plane_0_5_.jpg,plane,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,1.803074837
45,45,29,Sphere_2_5_.jpg,sphere,line,geo,3.174802104,1.553697159,89.02,4.9325397,0,0,1,5.051976919
45,45,30,Sphere_2_1_4_0_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.496550876,0.425084446,24.35556526,0,8.351500034
45,45,31,Sphere_3_2_.jpg,sphere,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,7.751945019
45,45,32,Plane_1_4_3_.jpg,plane,line,arc,2.5198421,1.15258907,66.039,2.762123007,0,0,1,4.086582899
45,45,33,Sphere_3_1_4_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.885535951,0.425084446,24.35556526,1,6.249642134
45,45,34,gSphere_2_0_(Neg)3_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.316636791,18.14196709,0,3.320605993
45,45,35,Sphere_1_5_4_0_.jpg,sphere,curve,arc,2.5198421,1.553697159,89.02036507,3.985551924,0.493278124,28.26277849,1,6.483078957
45,45,36,Sphere_3_3_(Neg)1_1_.jpg,sphere,curve,arc,4,0.855032498,48.98979486,3.421159201,0.186437023,10.68206361,0,8.85364008
45,45,37,gSphere_3_3_4_.jpg,sphere,curve,geo,4,0.855032498,48.98979486,3.420032012,0.439841419,25.20107824,0,4.318206072
45,45,38,Sphere_3_6_.jpg,sphere,line,geo,4,2.094393333,120,8.377333333,0,0,1,2.618567944
45,45,39,gSphere_3_4_5_.jpg,sphere,curve,geo,4,1.15258907,66.03854498,4.610224201,0.57425566,32.90245344,0,1.353146076
45,45,40,Plane_1_6_1_1_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.285846434,0.23754704,13.61045432,1,1.467123032
45,45,41,Sphere_2_4_2_0_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.667909193,0.228102707,13.06933347,1,0.801813841
45,45,42,Sphere_2_4_(Neg)2_0_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.667909193,0.228102707,13.06933347,1,1.034457922
45,45,43,Plane_3_6_(Neg)4_0_.jpg,plane,curve,arc,4,2.094393333,120,8.611387542,0.566185628,32.44007428,1,0.818576813
45,45,44,Sphere_3_3_2_.jpg,sphere,line,arc,4,0.855032498,48.99,3.345300499,0,0,0,1.701908827
45,45,45,Plane_1_6_.jpg,plane,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,2.814343214
45,45,46,Plane_3_3_.jpg,plane,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,1.616683006
45,45,47,Plane_0_2_4_.jpg,plane,line,arc,2,0.634294209,36.342,1.158886361,0,0,1,1.918229818
45,45,48,Plane_1_6_(Neg)2_1_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.311793912,0.47627225,27.28841289,1,1.318826914
45,45,49,Sphere_1_4_.jpg,sphere,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,2.667047024
45,45,50,gSphere_1_2_1_.jpg,sphere,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.107404275,6.153816826,1,2.566621065
45,45,51,Sphere_3_2_2_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.539004518,0.214868548,12.31107133,1,8.535321951
45,45,52,Sphere_0_2_2_.jpg,sphere,line,arc,2,0.634294209,36.342,1.240832799,0,0,0,1.681594133
45,45,53,Plane_2_0_.jpg,plane,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,0.965975046
45,45,54,Plane_1_3_.jpg,plane,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,1.268234015
45,45,55,Sphere_1_1_5_.jpg,sphere,line,arc,2.5198421,0.470542517,26.96,1.026819862,0,0,0,1.46875
45,45,56,Plane_1_4_.jpg,plane,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,1.014513969
45,45,57,gSphere_3_0_(Neg)4_.jpg,sphere,curve,geo,4,0.349065556,20,1.396222222,0.422274237,24.19455203,0,5.985110044
45,45,58,Plane_2_2_4_1_.jpg,plane,curve,arc,3.174802104,0.634294209,36.34241186,2.020312911,0.731426787,41.90770332,1,0.902159929
45,45,59,gPlane_3_2_(Neg)1_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.107404275,6.153816826,1,1.251701832
45,45,60,gSphere_3_4_(Neg)3_.jpg,sphere,curve,geo,4,1.15258907,66.03854498,4.610224201,0.342684046,19.6343661,0,1.469482183
45,45,61,Sphere_2_6_(Neg)1_.jpg,sphere,line,arc,3.174802104,2.094393333,120,6.612671588,0,0,0,1.717526913
45,45,62,Plane_0_4_3_1_.jpg,plane,curve,arc,2,1.15258907,66.03854498,2.318005892,0.582562877,33.37842237,1,1.403449059
45,45,63,Plane_0_1_.jpg,plane,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,1.135365009
45,45,64,Sphere_0_0_3_.jpg,sphere,line,arc,2,0.349065556,20,0.66394512,0,0,0,1.500557899
45,45,65,Plane_0_4_(Neg)1_.jpg,plane,line,arc,2,1.15258907,66.039,2.292485199,0,0,1,1.064646006
45,45,66,Plane_0_3_.jpg,plane,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.951659918
45,45,67,Sphere_2_1_.jpg,sphere,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,0.95106101
45,45,68,gPlane_2_0_1_.jpg,plane,curve,geo,3.174802104,0.349065556,20,1.108182312,0.105521091,6.045918257,0,1.769526005
45,45,69,Sphere_0_4_.jpg,sphere,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,1.6682899
45,45,70,gPlane_1_3_(Neg)1_.jpg,plane,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.109668837,6.283566828,1,2.464782
45,45,71,gPlane_0_4_(Neg)4_.jpg,plane,curve,geo,2,1.15258907,66.03854498,2.305112101,0.457956724,26.23900964,1,1.685382843
45,45,72,Plane_3_5_(Neg)1_.jpg,plane,line,arc,4,1.553697159,89.02,6.180568316,0,0,1,1.083847046
45,45,73,Plane_3_1_.jpg,plane,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,2.335647821
45,45,74,Plane_1_1_2_.jpg,plane,line,arc,2.5198421,0.470542517,26.96,1.159750909,0,0,1,1.097893
45,45,75,Sphere_2_1_(Neg)2_1_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.494455504,0.361083061,20.68855292,1,4.019237041
45,45,76,Sphere_3_0_3_1_.jpg,sphere,curve,arc,4,0.349065556,20,1.396968045,0.538282545,30.84134405,0,3.501363993
45,45,77,Sphere_0_4_4_0_.jpg,sphere,curve,arc,2,1.15258907,66.03854498,2.329268874,0.457956724,26.23900964,1,1.269181013
45,45,78,Plane_3_2_(Neg)2_1_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.539004518,0.365276531,20.92882126,1,2.699151993
45,45,79,Sphere_0_5_3_.jpg,sphere,line,arc,2,1.553697159,89.02,2.955231849,0,0,0,1.285168886
45,45,80,gPlane_3_1_3_.jpg,plane,curve,geo,4,0.470542517,26.96012309,1.882116149,0.318687656,18.25947309,1,2.18573904
45,45,81,Plane_3_5_.jpg,plane,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,1.532086134
45,45,82,gPlane_0_3_(Neg)3_.jpg,plane,curve,geo,2,0.855032498,48.98979486,1.710016006,0.329458064,18.87657251,1,0.883501053
45,45,83,Sphere_3_5_5_.jpg,sphere,line,arc,4,1.553697159,89.02,5.382058635,0,0,0,1.035158873
45,45,84,Sphere_3_6_5_0_.jpg,sphere,curve,arc,4,2.094393333,120,8.763033395,0.713689083,40.8914069,1,1.069161892
45,45,85,Sphere_0_2_1_.jpg,sphere,line,arc,2,0.634294209,36.342,1.261603225,0,0,0,0.903469086
45,45,86,Plane_0_0_4_0_.jpg,plane,curve,arc,2,0.349065556,20,0.698811203,0.422274237,24.19455203,1,2.399348974
45,45,87,gPlane_0_5_(Neg)4_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.493278124,28.26277849,1,0.880668163
45,45,88,Plane_3_2_(Neg)4_1_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.545434765,0.731426787,41.90770332,1,0.718287945
45,45,89,Plane_3_0_(Neg)2_1_.jpg,plane,curve,arc,4,0.349065556,20,1.396541431,0.358802256,20.55787232,1,4.467329025
45,45,90,Plane_0_0_.jpg,plane,line,geo,2,0.349065556,20,0.698111111,0,0,1,1.502134085
45,45,91,Sphere_0_2_.jpg,sphere,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,1.16434288
45,45,92,gPlane_2_2_4_.jpg,plane,curve,geo,3.174802104,0.634294209,36.34241186,2.0137009,0.430251051,24.65159019,1,0.935506105
45,45,93,Plane_0_0_(Neg)3_.jpg,plane,line,arc,2,0.349065556,20,0.66394512,0,0,1,2.482046843
45,45,94,gPlane_1_2_2_.jpg,plane,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.214868548,12.31107133,1,1.051496029
45,45,95,Plane_0_1_5_.jpg,plane,line,arc,2,0.470542517,26.96,0.814987465,0,0,1,1.217307091
45,45,96,Plane_2_3_.jpg,plane,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,1.101067781
45,45,97,Plane_0_5_3_.jpg,plane,line,arc,2,1.553697159,89.02,2.955231849,0,0,1,1.384735107
45,45,98,Sphere_2_6_5_0_.jpg,sphere,curve,arc,3.174802104,2.094393333,120,6.955224215,0.713689083,40.8914069,1,0.869603157
45,45,99,Plane_1_3_3_0_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.161264061,0.329458064,18.87657251,1,1.984899998
45,45,100,Plane_0_3_4_0_.jpg,plane,curve,arc,2,0.855032498,48.98979486,1.720108021,0.439841419,25.20107824,1,1.284342051
45,45,101,Plane_2_2_.jpg,plane,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.983609915
45,45,102,Sphere_0_2_(Neg)5_0_.jpg,sphere,curve,arc,2,0.634294209,36.34241186,1.275550933,0.538345563,30.84495473,1,1.084060907
45,45,103,Plane_2_6_(Neg)1_.jpg,plane,line,arc,3.174802104,2.094393333,120,6.612671588,0,0,1,9.320067883
45,45,104,Plane_0_2_2_.jpg,plane,line,arc,2,0.634294209,36.342,1.240832799,0,0,1,2.219662905
45,45,105,Sphere_3_4_(Neg)5_0_.jpg,sphere,curve,arc,4,1.15258907,66.03854498,4.691207447,0.57425566,32.90245344,1,1.034487963
45,45,106,gSphere_3_1_1_.jpg,sphere,curve,geo,4,0.470542517,26.96012309,1.882116149,0.106184508,6.083929315,1,2.369817972
45,45,107,Sphere_2_6_(Neg)4_0_.jpg,sphere,curve,arc,3.174802104,2.094393333,120,6.834862821,0.566185628,32.44007428,1,1.385704041
45,45,108,Sphere_0_1_(Neg)4_1_.jpg,sphere,curve,arc,2,0.470542517,26.96012309,0.942767976,0.722643558,41.40446094,1,2.433447123
45,45,109,Plane_3_1_(Neg)5_.jpg,plane,line,arc,4,0.470542517,26.96,1.62997493,0,0,1,1.265266895
45,45,110,Sphere_3_1_.jpg,sphere,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,1.20265317
45,45,111,Plane_0_3_5_.jpg,plane,line,arc,2,0.855032498,48.99,1.480930505,0,0,1,1.169303894
45,45,112,Sphere_2_4_.jpg,sphere,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,1.034595013
45,45,113,Sphere_2_1_1_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.485653666,0,0,0,4.201336861
45,45,114,Sphere_2_6_.jpg,sphere,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,1.934525013
45,45,115,Sphere_1_2_.jpg,sphere,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,2.635375023
45,45,116,Sphere_1_5_(Neg)1_.jpg,sphere,line,arc,2.5198421,1.553697159,89.02,3.893514061,0,0,0,1.018489838
45,45,117,Sphere_3_5_.jpg,sphere,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,1.501624107
45,45,118,Plane_0_3_1_0_.jpg,plane,curve,arc,2,0.855032498,48.98979486,1.7105796,0.109668837,6.283566828,1,1.066318989
45,45,119,Plane_1_4_(Neg)5_0_.jpg,plane,curve,arc,2.5198421,1.15258907,66.03854498,2.955275506,0.57425566,32.90245344,1,0.617768049
45,45,120,gSphere_0_3_1_.jpg,sphere,curve,geo,2,0.855032498,48.98979486,1.710016006,0.109668837,6.283566828,1,2.168097973
45,45,121,Plane_2_2_3_1_.jpg,plane,curve,arc,3.174802104,0.634294209,36.34241186,2.017224185,0.548179104,31.40837559,1,0.901077986
45,45,122,Sphere_1_5_.jpg,sphere,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,2.951719999
45,45,123,gSphere_2_3_4_.jpg,sphere,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.439841419,25.20107824,0,1.302694082
45,45,124,Sphere_2_0_.jpg,sphere,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,3.236291885
45,45,125,Sphere_0_0_2_.jpg,sphere,line,arc,2,0.349065556,20,0.682856605,0,0,0,1.419478178
45,45,126,Sphere_2_2_.jpg,sphere,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,1.068079948
45,45,127,Plane_2_6_.jpg,plane,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,1.051595926
45,45,128,Sphere_0_5_2_0_.jpg,sphere,curve,arc,2,1.553697159,89.02036507,3.120185125,0.245008896,14.03798753,1,1.017104864
45,45,129,Sphere_1_1_.jpg,sphere,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,0.919625044
45,45,130,Plane_2_4_4_1_.jpg,plane,curve,arc,3.174802104,1.15258907,66.03854498,3.697483861,0.77852643,44.60631638,1,1.301460981
45,45,131,Plane_2_1_3_0_.jpg,plane,curve,arc,3.174802104,0.470542517,26.96012309,1.495282562,0.318687656,18.25947309,1,0.851449013
45,45,132,Plane_0_4_.jpg,plane,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,1.285135984
45,45,133,Plane_2_6_(Neg)4_.jpg,plane,line,arc,3.174802104,2.094393333,120,6.074282915,0,0,1,3.301913023
45,45,134,Plane_2_6_(Neg)3_0_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.749440454,0.422025022,24.18027302,1,0.952247143
45,45,135,Plane_0_6_5_.jpg,plane,line,arc,2,2.094393333,120,3.627524082,0,0,1,1.152152061
45,45,136,Plane_0_5_4_.jpg,plane,line,arc,2,1.553697159,89.02,2.838680254,0,0,1,0.814810991
45,45,137,Sphere_1_3_.jpg,sphere,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,1.034992933
45,45,138,Plane_1_5_2_.jpg,plane,line,arc,2.5198421,1.553697159,89.02,3.829413127,0,0,1,1.002715826
45,45,139,Plane_1_6_(Neg)5_1_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.520365118,1.213271442,69.51539174,1,0.91690588
45,45,140,gPlane_2_6_(Neg)1_.jpg,plane,curve,geo,3.174802104,2.094393333,120,6.649093873,0.139733553,8.0061496,1,0.702620029
45,45,141,Plane_1_0_.jpg,plane,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,1.001209974
45,45,142,Plane_2_6_2_.jpg,plane,line,arc,3.174802104,2.094393333,120,6.503803758,0,0,1,1.4151299
45,45,143,Sphere_3_3_.jpg,sphere,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,2.367626905
45,45,144,Sphere_2_2_(Neg)3_.jpg,sphere,line,arc,3.174802104,0.634294209,36.342,1.915149128,0,0,0,0.984941959
45,45,145,Plane_3_4_.jpg,plane,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.951643944
45,45,146,gPlane_2_4_(Neg)5_.jpg,plane,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.57425566,32.90245344,1,0.885694027
45,45,147,Plane_0_1_(Neg)3_.jpg,plane,line,arc,2,0.470542517,26.96,0.895002108,0,0,1,0.868539095
45,45,148,gPlane_3_2_(Neg)3_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.322458296,18.47551505,1,1.284626007
45,45,149,Plane_3_4_5_1_.jpg,plane,curve,arc,4,1.15258907,66.03854498,4.691207447,0.976234621,55.93417086,1,0.568509102
45,45,150,Sphere_0_1_.jpg,sphere,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,0.964387178
45,45,151,Sphere_0_2_2_1_.jpg,sphere,curve,arc,2,0.634294209,36.34241186,1.269502259,0.365276531,20.92882126,0,4.499742985
45,45,152,gSphere_0_4_2_.jpg,sphere,curve,geo,2,1.15258907,66.03854498,2.305112101,0.228102707,13.06933347,0,1.768240929
45,45,153,Sphere_2_5_3_.jpg,sphere,line,arc,3.174802104,1.553697159,89.02,4.691138146,0,0,0,4.019159079
45,45,154,Plane_1_4_(Neg)3_1_.jpg,plane,curve,arc,2.5198421,1.15258907,66.03854498,2.920504418,0.582562877,33.37842237,1,4.303375006
45,45,155,Sphere_0_5_.jpg,sphere,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,1.719575167
45,45,156,Plane_1_0_(Neg)2_.jpg,plane,line,arc,2.5198421,0.349065556,20,0.860345411,0,0,1,1.501952887
45,45,157,Sphere_3_2_5_.jpg,sphere,line,arc,4,0.634294209,36.342,2.197216237,0,0,0,0.781975985
45,45,158,Sphere_2_6_4_0_.jpg,sphere,curve,arc,3.174802104,2.094393333,120,6.834862821,0.566185628,32.44007428,1,0.985311031
45,45,159,Sphere_1_5_3_.jpg,sphere,line,arc,2.5198421,1.553697159,89.02,3.723358814,0,0,0,1.218306065
45,45,160,Sphere_0_6_.jpg,sphere,line,geo,2,2.094393333,120,4.188666667,0,0,1,1.084250927
45,45,161,gPlane_2_5_1_.jpg,plane,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.122313568,7.008057157,1,2.668859005
45,45,162,Plane_3_6_(Neg)5_.jpg,plane,line,arc,4,2.094393333,120,7.255048164,0,0,1,1.231477976
45,45,163,Sphere_0_5_5_0_.jpg,sphere,curve,arc,2,1.553697159,89.02036507,3.200822652,0.619955179,35.52084523,1,0.91847086
45,45,164,gSphere_2_3_3_.jpg,sphere,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.329458064,18.87657251,0,1.735939026
45,45,165,Plane_2_0_(Neg)5_0_.jpg,plane,curve,arc,3.174802104,0.349065556,20,1.110050668,0.528002078,30.25231619,1,2.635258913
45,45,166,Sphere_2_3_2_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.655166766,0,0,0,1.1848979
45,45,167,Sphere_2_0_1_.jpg,sphere,line,arc,3.174802104,0.349065556,20,1.102111931,0,0,0,1.000127077
45,45,168,gPlane_1_3_1_.jpg,plane,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.109668837,6.283566828,1,2.769373178
45,45,169,Sphere_2_4_3_1_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.679604992,0.582562877,33.37842237,1,0.786587
45,45,170,Sphere_2_4_4_.jpg,sphere,line,arc,3.174802104,1.15258907,66.039,3.342806712,0,0,0,1.400086164
45,45,171,Sphere_1_4_(Neg)1_0_.jpg,sphere,curve,arc,2.5198421,1.15258907,66.03854498,2.905962954,0.113949051,6.528805206,1,1.502415895
45,45,172,Plane_1_5_.jpg,plane,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,1.198213816
45,45,173,Plane_3_6_.jpg,plane,line,geo,4,2.094393333,120,8.377333333,0,0,1,0.951556206
45,45,174,gPlane_3_5_(Neg)1_.jpg,plane,curve,geo,4,1.553697159,89.02036507,6.214610597,0.122313568,7.008057157,1,1.052427053
45,45,175,gSphere_2_6_(Neg)5_.jpg,sphere,curve,geo,3.174802104,2.094393333,120,6.649093873,0.713689083,40.8914069,0,0.781899929
45,45,176,gSphere_1_6_2_.jpg,sphere,curve,geo,2.5198421,2.094393333,120,5.277389304,0.280160147,16.05200758,0,0.85211587
45,45,177,Sphere_1_2_1_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.589520459,0,0,0,1.169818878
45,45,178,gSphere_0_5_(Neg)4_.jpg,sphere,curve,geo,2,1.553697159,89.02036507,3.107305299,0.493278124,28.26277849,0,0.862215042
45,45,179,Plane_2_3_(Neg)2_.jpg,plane,line,arc,3.174802104,0.855032498,48.99,2.655166766,0,0,1,1.218518019
45,45,180,gPlane_3_4_(Neg)1_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.113949051,6.528805206,1,1.033039093
45,45,181,Sphere_1_6_.jpg,sphere,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,0.902075052
45,45,182,Plane_2_6_3_.jpg,plane,line,arc,3.174802104,2.094393333,120,6.323683092,0,0,1,1.653321981
45,45,183,Plane_3_5_2_0_.jpg,plane,curve,arc,4,1.553697159,89.02036507,6.240370251,0.245008896,14.03798753,1,0.867928028
45,45,184,gSphere_0_1_(Neg)5_.jpg,sphere,curve,geo,2,0.470542517,26.96012309,0.941058074,0.531646148,30.46110619,0,1.217769146
45,45,185,Plane_3_3_1_1_.jpg,plane,curve,arc,4,0.855032498,48.98979486,3.421159201,0.186437023,10.68206361,0,1.136796951
45,45,186,gSphere_0_4_5_.jpg,sphere,curve,geo,2,1.15258907,66.03854498,2.305112101,0.57425566,32.90245344,0,0.935656071
45,45,187,Plane_2_4_.jpg,plane,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,1.152038097
45,45,188,Sphere_1_5_2_0_.jpg,sphere,curve,arc,2.5198421,1.553697159,89.02036507,3.931186919,0.245008896,14.03798753,1,0.70186305
45,45,189,Plane_3_2_(Neg)5_0_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.551101865,0.538345563,30.84495473,1,0.798297882
45,45,190,Plane_2_5_4_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.506124022,0,0,1,0.901721001
45,45,191,Sphere_3_0_.jpg,sphere,line,geo,4,0.349065556,20,1.396222222,0,0,1,1.102602005
45,45,192,gSphere_2_5_(Neg)1_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.122313568,7.008057157,0,2.36856389
45,45,193,Sphere_0_6_(Neg)1_0_.jpg,sphere,curve,arc,2,2.094393333,120,4.195379095,0.139733553,8.0061496,1,1.332455873
45,45,194,gPlane_3_1_5_.jpg,plane,curve,geo,4,0.470542517,26.96012309,1.882116149,0.531646148,30.46110619,1,0.91805315
45,45,195,gSphere_2_1_2_.jpg,sphere,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.212401801,12.16973701,1,6.649544001
45,45,196,gPlane_3_2_(Neg)2_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.214868548,12.31107133,1,10.71694493
45,45,197,gPlane_3_5_2_.jpg,plane,curve,geo,4,1.553697159,89.02036507,6.214610597,0.245008896,14.03798753,1,1.035393953
45,45,198,Plane_2_1_.jpg,plane,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,1.036250114
45,45,199,gPlane_1_6_5_.jpg,plane,curve,geo,2.5198421,2.094393333,120,5.277389304,0.713689083,40.8914069,1,0.836359024
45,45,200,gSphere_1_6_1_.jpg,sphere,curve,geo,2.5198421,2.094393333,120,5.277389304,0.139733553,8.0061496,0,1.917572021
45,45,201,Plane_3_2_.jpg,plane,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,2.298484087
45,45,202,gSphere_3_3_5_.jpg,sphere,curve,geo,4,0.855032498,48.98979486,3.420032012,0.550779558,31.55737079,0,1.18490696
45,45,203,gSphere_2_4_4_.jpg,sphere,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.457956724,26.23900964,0,0.849573851
45,45,204,Plane_2_3_(Neg)3_0_.jpg,plane,curve,arc,3.174802104,0.855032498,48.98979486,2.723022085,0.329458064,18.87657251,1,1.21931982
45,45,205,Sphere_3_6_3_.jpg,sphere,line,arc,4,2.094393333,120,7.967341441,0,0,0,2.384600878
45,45,206,gSphere_1_2_5_.jpg,sphere,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.538345563,30.84495473,0,1.052502871
45,45,207,Sphere_2_1_2_0_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.494455504,0.212401801,12.16973701,1,8.181128025
45,45,208,Plane_3_2_(Neg)3_.jpg,plane,line,arc,4,0.634294209,36.342,2.4129367,0,0,1,1.118795872
45,45,209,Sphere_2_3_.jpg,sphere,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,1.136566162
45,45,210,Sphere_3_2_3_.jpg,sphere,line,arc,4,0.634294209,36.342,2.4129367,0,0,0,1.302216053
45,45,211,Plane_3_5_3_.jpg,plane,line,arc,4,1.553697159,89.02,5.910463698,0,0,1,1.868037939
45,45,212,gPlane_1_5_1_.jpg,plane,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.122313568,7.008057157,1,0.914463997
45,45,213,Sphere_3_0_(Neg)4_.jpg,sphere,line,arc,4,0.349065556,20,1.275519485,0,0,0,1.050240994
45,45,214,Plane_0_2_.jpg,plane,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,1.06757617
45,45,215,Sphere_2_3_(Neg)3_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.581632812,0,0,0,1.001884937
45,45,216,Plane_1_3_(Neg)4_1_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.167200304,0.747730412,42.84183301,1,1.018296003
45,45,217,Sphere_2_0_4_1_.jpg,sphere,curve,arc,3.174802104,0.349065556,20,1.109293639,0.717866203,41.13073844,0,1.053240061
45,45,218,gSphere_2_0_3_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.316636791,18.14196709,1,0.885420084
45,45,219,gPlane_3_0_2_.jpg,plane,curve,geo,4,0.349065556,20,1.396222222,0.211060151,12.09286607,0,0.90241313
45,45,220,gPlane_0_4_3_.jpg,plane,curve,geo,2,1.15258907,66.03854498,2.305112101,0.342684046,19.6343661,1,1.569359064
45,45,221,Sphere_1_0_.jpg,sphere,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,2.051243067
